AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
02,AK,Alaska,39-0000,Personal Care and Service Occupations,major,"11,320",5.3,35.071,1.17,14.18,"29,500",1.8,9.21,10.77,13.51,16.77,20.16,"19,150","22,400","28,100","34,890","41,940",,
02,AK,Alaska,41-0000,Sales and Related Occupations,major,"26,080",2.3,80.838,0.76,16.25,"33,790",1.6,9.01,10.39,13.13,18.61,27.06,"18,740","21,600","27,300","38,710","56,280",,
02,AK,Alaska,43-0000,Office and Administrative Support Occupations,major,"53,820",1.6,166.788,1.03,19.67,"40,910",0.7,12.00,14.89,18.45,23.41,28.72,"24,960","30,970","38,380","48,690","59,740",,
02,AK,Alaska,45-0000,"Farming, Fishing, and Forestry Occupations",major,420,14.9,1.298,0.40,20.19,"42,000",9.2,8.77,11.37,19.12,26.01,36.18,"18,240","23,650","39,760","54,110","75,260",,
02,AK,Alaska,47-0000,Construction and Extraction Occupations,major,"21,300",2.6,66.023,1.72,29.70,"61,780",1.0,17.45,23.09,28.94,36.00,43.05,"36,300","48,020","60,200","74,880","89,550",,
02,AK,Alaska,49-0000,"Installation, Maintenance, and Repair Occupations",major,"16,270",3.0,50.425,1.30,26.91,"55,970",1.1,14.50,19.57,26.74,34.04,40.30,"30,160","40,710","55,620","70,790","83,830",,
02,AK,Alaska,51-0000,Production Occupations,major,"14,170",2.6,43.930,0.66,20.45,"42,530",6.1,8.52,9.38,16.65,29.98,38.38,"17,730","19,500","34,630","62,360","79,840",,
02,AK,Alaska,53-0000,Transportation and Material Moving Occupations,major,"23,990",2.7,74.335,1.09,25.52,"53,090",5.0,10.71,14.38,20.49,28.67,43.84,"22,280","29,910","42,620","59,640","91,200",,
04,AZ,Arizona,11-0000,Management Occupations,major,"130,790",1.5,52.831,1.07,47.86,"99,560",0.7,20.83,29.96,41.87,58.01,83.49,"43,330","62,310","87,100","120,660","173,660",,
04,AZ,Arizona,13-0000,Business and Financial Operations Occupations,major,"119,830",2.1,48.402,0.96,30.33,"63,080",0.8,16.44,21.04,27.98,36.58,46.71,"34,190","43,770","58,210","76,090","97,160",,
04,AZ,Arizona,15-0000,Computer and Mathematical Occupations,major,"76,040",4.7,30.717,1.10,36.85,"76,650",1.3,18.71,25.52,35.67,46.90,57.03,"38,910","53,070","74,190","97,540","118,630",,
04,AZ,Arizona,17-0000,Architecture and Engineering Occupations,major,"52,590",5.7,21.243,1.18,36.38,"75,660",1.4,18.99,25.41,33.88,45.21,57.00,"39,490","52,860","70,470","94,030","118,560",,
04,AZ,Arizona,19-0000,"Life, Physical, and Social Science Occupations",major,"17,890",2.9,7.227,0.84,27.85,"57,920",1.6,15.05,19.28,25.48,34.19,43.92,"31,310","40,100","52,990","71,110","91,360",,
04,AZ,Arizona,21-0000,Community and Social Service Occupations,major,"36,680",3.5,14.818,1.03,19.87,"41,330",1.3,11.35,14.33,18.33,23.59,30.21,"23,620","29,800","38,120","49,070","62,840",,
04,AZ,Arizona,23-0000,Legal Occupations,major,"17,950",3.4,7.251,0.92,44.93,"93,460",4.3,17.09,22.54,33.62,59.28,87.84,"35,560","46,880","69,920","123,300","182,700",,
04,AZ,Arizona,25-0000,"Education, Training, and Library Occupations",major,"145,170",2.6,58.638,0.93,21.88,"45,520",3.9,10.06,13.13,18.49,25.43,37.07,"20,920","27,320","38,470","52,900","77,110",,
04,AZ,Arizona,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"30,310",3.7,12.242,0.92,22.28,"46,340",1.9,9.34,12.80,18.65,26.83,37.82,"19,420","26,630","38,800","55,800","78,670",,
04,AZ,Arizona,29-0000,Healthcare Practitioners and Technical Occupations,major,"136,300",2.3,55.055,0.94,36.71,"76,360",1.4,14.48,21.94,31.73,42.19,63.03,"30,130","45,640","66,000","87,760","131,100",,
04,AZ,Arizona,31-0000,Healthcare Support Occupations,major,"67,890",3.6,27.422,0.93,14.64,"30,450",1.4,9.47,11.11,13.62,16.82,20.58,"19,690","23,100","28,320","34,990","42,800",,
04,AZ,Arizona,33-0000,Protective Service Occupations,major,"77,620",2.5,31.352,1.28,21.26,"44,220",3.1,9.49,12.17,19.04,27.68,36.52,"19,740","25,310","39,610","57,580","75,970",,
04,AZ,Arizona,35-0000,Food Preparation and Serving Related Occupations,major,"231,400",1.1,93.471,1.04,10.63,"22,110",1.5,8.06,8.46,9.12,11.14,14.67,"16,770","17,600","18,970","23,170","30,510",,
04,AZ,Arizona,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"79,260",1.9,32.015,0.99,11.39,"23,680",0.9,8.20,8.79,10.16,12.74,16.52,"17,050","18,280","21,120","26,490","34,370",,
04,AZ,Arizona,39-0000,Personal Care and Service Occupations,major,"80,050",2.7,32.336,1.08,11.90,"24,760",1.1,8.19,8.77,10.09,12.88,18.21,"17,030","18,240","20,990","26,780","37,870",,
04,AZ,Arizona,41-0000,Sales and Related Occupations,major,"281,560",1.6,113.730,1.07,17.45,"36,310",1.4,8.36,9.19,12.33,19.74,32.04,"17,380","19,110","25,650","41,060","66,640",,
04,AZ,Arizona,43-0000,Office and Administrative Support Occupations,major,"427,240",1.1,172.576,1.07,16.32,"33,940",0.4,9.56,12.01,15.25,19.28,24.64,"19,890","24,980","31,720","40,100","51,260",,
04,AZ,Arizona,45-0000,"Farming, Fishing, and Forestry Occupations",major,"12,330",8.1,4.981,1.52,9.75,"20,280",1.7,8.00,8.29,8.78,9.28,13.25,"16,630","17,250","18,270","19,300","27,560",,
04,AZ,Arizona,47-0000,Construction and Extraction Occupations,major,"107,430",3.1,43.393,1.13,19.60,"40,760",0.9,10.81,13.94,17.89,23.23,30.78,"22,480","28,990","37,200","48,330","64,030",,
04,AZ,Arizona,49-0000,"Installation, Maintenance, and Repair Occupations",major,"98,310",2.0,39.712,1.02,21.29,"44,280",0.9,10.88,14.64,19.73,26.82,33.81,"22,640","30,460","41,030","55,780","70,310",,
04,AZ,Arizona,51-0000,Production Occupations,major,"103,880",3.0,41.960,0.63,16.57,"34,460",0.9,8.96,10.96,14.69,20.20,26.78,"18,630","22,800","30,550","42,010","55,690",,
04,AZ,Arizona,53-0000,Transportation and Material Moving Occupations,major,"145,140",2.4,58.627,0.86,16.63,"34,590",3.1,8.59,10.05,14.09,19.43,26.92,"17,870","20,900","29,320","40,420","56,000",,
05,AR,Arkansas,11-0000,Management Occupations,major,"55,090",1.4,47.796,0.97,41.48,"86,280",2.7,15.81,23.03,34.81,51.56,77.60,"32,890","47,910","72,400","107,250","161,410",,
05,AR,Arkansas,13-0000,Business and Financial Operations Occupations,major,"41,510",1.7,36.010,0.72,28.69,"59,680",2.3,14.81,18.95,26.27,35.35,45.73,"30,800","39,420","54,650","73,530","95,120",,
05,AR,Arkansas,15-0000,Computer and Mathematical Occupations,major,"20,410",5.4,17.707,0.64,30.63,"63,720",2.3,15.69,21.13,29.73,38.32,46.32,"32,640","43,940","61,840","79,700","96,350",,
05,AR,Arkansas,17-0000,Architecture and Engineering Occupations,major,"11,130",4.5,9.656,0.54,30.65,"63,750",1.1,16.41,21.53,29.23,37.41,46.41,"34,140","44,780","60,810","77,810","96,520",,
05,AR,Arkansas,19-0000,"Life, Physical, and Social Science Occupations",major,"6,280",3.1,5.447,0.64,26.50,"55,120",2.5,13.46,17.84,23.69,33.08,42.06,"28,000","37,110","49,270","68,810","87,480",,
05,AR,Arkansas,21-0000,Community and Social Service Occupations,major,"13,390",2.7,11.621,0.81,18.42,"38,310",1.2,9.11,12.50,16.82,23.00,29.86,"18,950","26,010","34,980","47,850","62,100",,
05,AR,Arkansas,23-0000,Legal Occupations,major,"6,260",3.9,5.432,0.69,35.83,"74,530",4.1,13.58,18.11,27.23,46.22,68.49,"28,240","37,670","56,630","96,140","142,460",,
05,AR,Arkansas,25-0000,"Education, Training, and Library Occupations",major,"74,240",2.7,64.414,1.02,21.05,"43,790",2.3,8.71,12.89,20.22,25.76,32.06,"18,110","26,810","42,050","53,590","66,680",,
05,AR,Arkansas,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"8,500",2.8,7.371,0.56,19.98,"41,560",1.6,9.09,12.05,17.34,24.73,33.00,"18,900","25,070","36,060","51,430","68,630",,
05,AR,Arkansas,29-0000,Healthcare Practitioners and Technical Occupations,major,"73,700",2.6,63.939,1.09,30.94,"64,360",1.5,12.91,17.18,23.53,33.56,55.84,"26,840","35,720","48,950","69,810","116,140",,
05,AR,Arkansas,31-0000,Healthcare Support Occupations,major,"36,830",1.8,31.952,1.08,11.10,"23,090",0.9,7.70,8.69,10.31,12.31,15.54,"16,010","18,080","21,450","25,610","32,330",,
05,AR,Arkansas,33-0000,Protective Service Occupations,major,"23,390",1.8,20.293,0.83,15.96,"33,200",1.8,8.57,11.05,15.05,19.21,24.87,"17,830","22,970","31,310","39,950","51,730",,
05,AR,Arkansas,35-0000,Food Preparation and Serving Related Occupations,major,"98,290",1.1,85.281,0.95,8.91,"18,540",0.5,7.63,8.01,8.64,9.27,11.25,"15,870","16,660","17,970","19,280","23,410",,
05,AR,Arkansas,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"34,470",2.1,29.904,0.92,10.39,"21,620",0.9,7.77,8.33,9.29,11.63,14.78,"16,150","17,330","19,320","24,180","30,750",,
05,AR,Arkansas,39-0000,Personal Care and Service Occupations,major,"33,550",2.4,29.107,0.97,9.60,"19,960",1.0,7.59,8.05,8.82,10.20,13.45,"15,800","16,750","18,350","21,210","27,980",,
05,AR,Arkansas,41-0000,Sales and Related Occupations,major,"117,830",1.8,102.226,0.96,14.90,"30,990",1.3,7.89,8.58,10.36,16.85,27.87,"16,410","17,840","21,540","35,050","57,970",,
05,AR,Arkansas,43-0000,Office and Administrative Support Occupations,major,"179,640",1.0,155.856,0.96,14.14,"29,420",0.7,8.40,9.94,12.93,16.88,21.87,"17,470","20,680","26,890","35,110","45,500",,
05,AR,Arkansas,45-0000,"Farming, Fishing, and Forestry Occupations",major,"5,460",7.4,4.739,1.44,13.54,"28,160",2.6,8.92,10.12,11.84,16.30,20.84,"18,550","21,060","24,620","33,900","43,340",,
05,AR,Arkansas,47-0000,Construction and Extraction Occupations,major,"45,040",1.7,39.075,1.02,16.93,"35,210",0.7,9.90,12.38,15.75,20.38,25.79,"20,590","25,750","32,760","42,400","53,640",,
05,AR,Arkansas,49-0000,"Installation, Maintenance, and Repair Occupations",major,"52,200",1.8,45.291,1.17,18.47,"38,430",0.7,10.10,13.04,17.15,22.57,29.07,"21,010","27,130","35,670","46,940","60,460",,
05,AR,Arkansas,51-0000,Production Occupations,major,"110,280",2.3,95.680,1.45,14.66,"30,490",0.9,8.70,10.37,13.48,17.75,22.24,"18,090","21,560","28,030","36,920","46,260",,
05,AR,Arkansas,53-0000,Transportation and Material Moving Occupations,major,"105,120",3.7,91.202,1.34,14.61,"30,390",1.4,8.34,9.81,12.95,17.39,23.27,"17,350","20,410","26,940","36,170","48,400",,
06,CA,California,11-0000,Management Occupations,major,"841,060",0.6,57.158,1.16,59.52,"123,790",0.4,24.84,35.41,52.36,74.93,#,"51,660","73,650","108,920","155,850",#,,
06,CA,California,13-0000,Business and Financial Operations Occupations,major,"829,970",0.8,56.405,1.12,37.37,"77,720",0.4,19.18,25.25,33.67,44.89,59.16,"39,900","52,520","70,030","93,370","123,050",,
06,CA,California,15-0000,Computer and Mathematical Occupations,major,"486,470",2.5,33.061,1.19,45.83,"95,320",1.3,23.14,32.33,43.95,57.50,70.93,"48,130","67,240","91,420","119,600","147,530",,
06,CA,California,17-0000,Architecture and Engineering Occupations,major,"315,830",1.7,21.464,1.20,45.00,"93,600",0.6,23.76,31.77,43.24,56.03,70.02,"49,410","66,080","89,950","116,540","145,640",,
06,CA,California,19-0000,"Life, Physical, and Social Science Occupations",major,"179,750",3.7,12.215,1.43,37.64,"78,300",1.1,16.78,24.03,35.51,47.18,58.98,"34,910","49,980","73,860","98,120","122,680",,
06,CA,California,21-0000,Community and Social Service Occupations,major,"225,940",1.4,15.355,1.07,24.46,"50,880",1.5,11.79,15.92,22.23,31.47,41.70,"24,530","33,110","46,240","65,450","86,750",,
06,CA,California,23-0000,Legal Occupations,major,"121,530",1.6,8.259,1.05,56.65,"117,820",1.7,20.62,29.30,47.08,74.89,#,"42,890","60,940","97,930","155,770",#,,
06,CA,California,25-0000,"Education, Training, and Library Occupations",major,"895,070",0.8,60.829,0.96,27.32,"56,830",0.8,12.33,16.56,25.06,35.83,44.31,"25,650","34,440","52,120","74,530","92,150",,
06,CA,California,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"290,520",1.4,19.744,1.49,35.38,"73,590",2.8,12.11,17.40,27.14,42.90,69.58,"25,180","36,200","56,450","89,230","144,730",,
06,CA,California,29-0000,Healthcare Practitioners and Technical Occupations,major,"730,270",1.2,49.629,0.85,43.87,"91,240",0.7,17.78,26.03,39.11,55.01,72.11,"36,980","54,130","81,340","114,420","149,990",,
06,CA,California,31-0000,Healthcare Support Occupations,major,"352,700",1.2,23.969,0.81,15.99,"33,250",0.5,9.83,11.71,14.73,18.87,24.43,"20,450","24,350","30,640","39,250","50,820",,
06,CA,California,33-0000,Protective Service Occupations,major,"353,020",1.1,23.991,0.98,25.44,"52,920",2.5,9.61,11.87,20.73,37.23,47.43,"19,990","24,680","43,130","77,440","98,660",,
06,CA,California,35-0000,Food Preparation and Serving Related Occupations,major,"1,354,960",0.4,92.083,1.02,10.97,"22,810",0.4,8.39,8.75,9.37,11.62,15.84,"17,440","18,190","19,490","24,180","32,950",,
06,CA,California,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"466,670",1.1,31.715,0.98,13.68,"28,460",0.6,8.72,9.63,11.87,16.35,21.72,"18,150","20,030","24,680","34,020","45,170",,
06,CA,California,39-0000,Personal Care and Service Occupations,major,"384,630",1.7,26.140,0.87,12.99,"27,030",0.7,8.54,9.14,10.85,14.14,20.63,"17,760","19,010","22,570","29,420","42,910",,
06,CA,California,41-0000,Sales and Related Occupations,major,"1,547,050",0.6,105.138,0.99,19.81,"41,200",0.6,8.74,9.64,13.62,22.30,38.22,"18,180","20,050","28,330","46,390","79,510",,
06,CA,California,43-0000,Office and Administrative Support Occupations,major,"2,417,900",0.6,164.320,1.02,18.64,"38,770",0.2,9.90,12.86,17.33,22.83,28.74,"20,590","26,750","36,050","47,490","59,790",,
06,CA,California,45-0000,"Farming, Fishing, and Forestry Occupations",major,"203,320",1.6,13.818,4.21,9.88,"20,550",0.7,8.27,8.53,8.96,9.55,12.74,"17,200","17,740","18,640","19,870","26,500",,
06,CA,California,47-0000,Construction and Extraction Occupations,major,"494,010",1.0,33.573,0.87,26.03,"54,130",0.5,12.90,17.04,24.56,33.60,42.51,"26,830","35,440","51,090","69,890","88,410",,
06,CA,California,49-0000,"Installation, Maintenance, and Repair Occupations",major,"469,900",1.0,31.934,0.82,23.60,"49,100",0.5,11.81,15.77,22.12,30.07,37.05,"24,560","32,810","46,000","62,540","77,070",,
06,CA,California,51-0000,Production Occupations,major,"807,060",0.9,54.848,0.83,16.63,"34,580",0.5,8.92,10.40,14.08,20.28,28.50,"18,560","21,620","29,290","42,180","59,280",,
06,CA,California,53-0000,Transportation and Material Moving Occupations,major,"946,900",1.2,64.351,0.95,16.44,"34,200",0.9,8.79,10.00,13.87,20.04,27.83,"18,290","20,810","28,860","41,680","57,890",,
08,CO,Colorado,11-0000,Management Occupations,major,"101,030",1.1,44.023,0.89,55.79,"116,040",0.6,24.98,34.62,49.27,68.87,#,"51,950","72,000","102,490","143,250",#,,
08,CO,Colorado,13-0000,Business and Financial Operations Occupations,major,"158,020",1.3,68.852,1.37,34.56,"71,890",0.7,17.29,23.16,31.47,42.09,54.89,"35,960","48,170","65,460","87,550","114,170",,
08,CO,Colorado,15-0000,Computer and Mathematical Occupations,major,"91,820",2.0,40.010,1.44,41.06,"85,400",1.0,21.33,29.46,39.43,51.30,63.25,"44,360","61,280","82,000","106,710","131,560",,
08,CO,Colorado,17-0000,Architecture and Engineering Occupations,major,"54,580",1.8,23.782,1.32,40.95,"85,170",1.1,21.59,28.51,37.88,50.62,64.81,"44,900","59,310","78,790","105,290","134,800",,
08,CO,Colorado,19-0000,"Life, Physical, and Social Science Occupations",major,"27,820",2.6,12.122,1.42,34.23,"71,190",1.5,15.88,21.51,30.46,43.40,57.43,"33,030","44,740","63,350","90,270","119,460",,
08,CO,Colorado,21-0000,Community and Social Service Occupations,major,"31,590",1.9,13.766,0.96,21.43,"44,580",1.2,11.94,15.21,20.16,26.32,33.46,"24,830","31,630","41,930","54,750","69,590",,
08,CO,Colorado,23-0000,Legal Occupations,major,"21,100",2.6,9.192,1.17,49.82,"103,620",4.1,19.13,25.30,36.50,63.51,#,"39,800","52,620","75,910","132,090",#,,
08,CO,Colorado,25-0000,"Education, Training, and Library Occupations",major,"135,440",1.0,59.014,0.93,24.07,"50,070",2.5,11.74,15.56,21.13,28.81,37.56,"24,410","32,360","43,960","59,930","78,130",,
08,CO,Colorado,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"35,560",2.4,15.497,1.17,23.46,"48,800",1.7,9.43,13.09,20.00,29.31,40.77,"19,620","27,220","41,600","60,960","84,810",,
08,CO,Colorado,29-0000,Healthcare Practitioners and Technical Occupations,major,"119,290",2.0,51.978,0.89,36.41,"75,740",1.1,16.32,23.29,31.63,41.67,57.30,"33,950","48,430","65,800","86,670","119,190",,
08,CO,Colorado,31-0000,Healthcare Support Occupations,major,"54,850",2.2,23.901,0.81,14.85,"30,890",0.9,9.70,11.63,14.02,17.22,21.28,"20,180","24,190","29,150","35,820","44,270",,
08,CO,Colorado,33-0000,Protective Service Occupations,major,"53,660",2.5,23.379,0.95,21.33,"44,360",2.2,9.32,12.50,19.02,28.59,36.42,"19,390","26,010","39,550","59,470","75,750",,
08,CO,Colorado,35-0000,Food Preparation and Serving Related Occupations,major,"218,920",1.0,95.388,1.06,10.76,"22,390",0.8,8.06,8.48,9.18,11.41,15.61,"16,760","17,640","19,090","23,730","32,470",,
08,CO,Colorado,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"75,430",1.7,32.868,1.02,12.66,"26,340",1.0,8.37,9.27,11.28,14.45,18.57,"17,420","19,270","23,470","30,050","38,630",,
08,CO,Colorado,39-0000,Personal Care and Service Occupations,major,"68,700",2.8,29.934,1.00,12.55,"26,110",1.1,8.23,8.90,10.47,13.81,20.40,"17,120","18,520","21,780","28,730","42,430",,
08,CO,Colorado,41-0000,Sales and Related Occupations,major,"260,530",1.0,113.519,1.07,19.82,"41,230",1.1,8.47,9.56,13.46,22.33,39.01,"17,610","19,890","28,000","46,440","81,130",,
08,CO,Colorado,43-0000,Office and Administrative Support Occupations,major,"364,090",1.0,158.644,0.98,17.39,"36,170",0.3,9.78,12.48,16.25,21.25,26.86,"20,330","25,960","33,800","44,190","55,860",,
08,CO,Colorado,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,020",7.6,1.753,0.53,13.41,"27,890",1.9,8.29,9.06,11.93,15.82,20.85,"17,250","18,850","24,820","32,910","43,360",,
08,CO,Colorado,47-0000,Construction and Extraction Occupations,major,"110,760",1.6,48.260,1.26,21.10,"43,900",0.8,12.04,15.16,19.26,25.82,32.84,"25,050","31,530","40,060","53,710","68,310",,
08,CO,Colorado,49-0000,"Installation, Maintenance, and Repair Occupations",major,"86,190",1.7,37.557,0.97,22.19,"46,160",0.7,11.40,15.26,21.05,28.11,34.98,"23,700","31,740","43,780","58,470","72,750",,
