AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
01,AL,Alabama,33-0000,Protective Service Occupations,major,"42,490",2.1,22.209,0.92,17.34,"36,080",1.9,8.45,10.44,16.02,22.16,28.53,"17,570","21,720","33,320","46,080","59,340",,
01,AL,Alabama,35-0000,Food Preparation and Serving Related Occupations,major,"167,750",1.1,87.691,0.95,9.88,"20,560",0.5,7.79,8.25,9.02,10.64,13.73,"16,210","17,160","18,760","22,140","28,570",,
01,AL,Alabama,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"59,230",1.6,30.962,0.98,11.62,"24,170",0.9,8.02,8.81,10.41,13.01,17.47,"16,670","18,320","21,650","27,060","36,330",,
01,AL,Alabama,39-0000,Personal Care and Service Occupations,major,"46,400",2.3,24.257,0.75,10.70,"22,250",0.9,7.81,8.31,9.15,11.51,16.69,"16,240","17,290","19,030","23,940","34,710",,
01,AL,Alabama,41-0000,Sales and Related Occupations,major,"217,970",1.2,113.940,1.10,16.38,"34,070",1.0,8.06,8.87,11.24,18.68,30.28,"16,770","18,440","23,390","38,860","62,990",,
01,AL,Alabama,43-0000,Office and Administrative Support Occupations,major,"284,130",0.8,148.524,0.95,16.00,"33,280",0.3,9.13,11.28,14.66,19.11,25.13,"18,980","23,460","30,490","39,750","52,270",,
01,AL,Alabama,45-0000,"Farming, Fishing, and Forestry Occupations",major,"5,880",5.0,3.072,0.93,15.69,"32,630",2.1,8.90,10.83,14.39,18.90,24.50,"18,520","22,530","29,920","39,300","50,950",,
01,AL,Alabama,47-0000,Construction and Extraction Occupations,major,"73,740",1.9,38.547,0.97,19.23,"39,990",0.7,10.93,13.63,17.56,23.41,29.86,"22,740","28,340","36,520","48,700","62,110",,
01,AL,Alabama,49-0000,"Installation, Maintenance, and Repair Occupations",major,"92,250",1.6,48.221,1.24,21.86,"45,460",1.0,11.41,15.04,20.16,27.79,35.49,"23,730","31,280","41,930","57,810","73,810",,
01,AL,Alabama,51-0000,Production Occupations,major,"213,550",1.7,111.633,1.72,16.78,"34,890",0.9,9.17,11.12,14.73,20.48,28.13,"19,080","23,130","30,640","42,590","58,520",,
01,AL,Alabama,53-0000,Transportation and Material Moving Occupations,major,"149,440",1.6,78.117,1.13,15.28,"31,790",1.1,8.43,9.81,13.07,18.48,25.67,"17,530","20,410","27,190","38,440","53,390",,
02,AK,Alaska,11-0000,Management Occupations,major,"17,490",1.6,54.060,1.07,52.29,"108,770",1.0,24.67,34.12,46.52,62.35,85.53,"51,310","70,980","96,770","129,690","177,890",,
02,AK,Alaska,13-0000,Business and Financial Operations Occupations,major,"14,020",1.8,43.338,0.84,37.30,"77,580",1.2,21.03,27.13,35.07,45.18,57.15,"43,740","56,430","72,950","93,980","118,880",,
02,AK,Alaska,15-0000,Computer and Mathematical Occupations,major,"5,050",3.4,15.622,0.53,39.84,"82,860",2.3,21.85,28.23,37.12,46.74,59.54,"45,440","58,720","77,220","97,220","123,840",,
02,AK,Alaska,17-0000,Architecture and Engineering Occupations,major,"7,710",2.8,23.830,1.34,50.74,"105,530",2.1,26.42,34.55,46.37,61.37,77.74,"54,960","71,860","96,450","127,650","161,700",,
02,AK,Alaska,19-0000,"Life, Physical, and Social Science Occupations",major,"6,110",3.4,18.894,2.30,35.56,"73,970",1.6,19.27,25.41,33.50,43.03,53.22,"40,080","52,850","69,670","89,500","110,700",,
02,AK,Alaska,21-0000,Community and Social Service Occupations,major,"7,480",4.5,23.134,1.61,25.49,"53,010",2.6,14.00,17.70,23.81,31.47,39.49,"29,120","36,820","49,530","65,460","82,140",,
02,AK,Alaska,23-0000,Legal Occupations,major,"2,100",5.1,6.500,0.85,46.87,"97,480",3.9,23.65,29.27,42.26,58.20,77.01,"49,180","60,880","87,910","121,050","160,190",,
02,AK,Alaska,25-0000,"Education, Training, and Library Occupations",major,"21,460",1.8,66.343,1.08,29.89,"62,160",2.5,15.10,19.57,28.63,38.21,48.03,"31,400","40,700","59,540","79,470","99,900",,
02,AK,Alaska,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"3,340",5.0,10.315,0.76,26.29,"54,680",2.3,12.53,17.33,23.94,30.91,40.53,"26,050","36,050","49,790","64,300","84,290",,
02,AK,Alaska,29-0000,Healthcare Practitioners and Technical Occupations,major,"16,510",2.7,51.038,0.86,46.02,"95,720",1.9,20.01,28.14,39.06,52.40,76.76,"41,610","58,530","81,240","109,000","159,660",,
02,AK,Alaska,31-0000,Healthcare Support Occupations,major,"8,120",4.8,25.099,0.87,21.26,"44,210",2.7,13.39,16.30,18.92,23.70,30.55,"27,840","33,900","39,360","49,300","63,530",,
02,AK,Alaska,33-0000,Protective Service Occupations,major,"7,860",3.0,24.303,1.01,27.93,"58,090",2.9,14.39,19.13,25.77,34.86,45.26,"29,940","39,780","53,600","72,510","94,150",,
02,AK,Alaska,35-0000,Food Preparation and Serving Related Occupations,major,"28,340",2.8,87.611,0.95,13.70,"28,500",1.5,9.76,10.03,11.69,15.80,20.23,"20,290","20,860","24,310","32,850","42,070",,
02,AK,Alaska,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"11,360",5.0,35.101,1.11,15.62,"32,490",1.8,10.06,11.57,14.58,18.31,22.92,"20,920","24,060","30,320","38,080","47,680",,
02,AK,Alaska,39-0000,Personal Care and Service Occupations,major,"12,590",6.3,38.920,1.21,15.40,"32,020",1.4,9.89,11.69,14.60,17.82,21.20,"20,570","24,320","30,370","37,070","44,100",,
02,AK,Alaska,41-0000,Sales and Related Occupations,major,"26,440",2.5,81.724,0.79,17.92,"37,260",1.6,10.20,11.42,14.15,19.95,30.17,"21,220","23,740","29,440","41,490","62,750",,
02,AK,Alaska,43-0000,Office and Administrative Support Occupations,major,"52,420",1.5,162.046,1.03,20.86,"43,380",0.6,12.08,15.24,19.63,25.24,30.48,"25,120","31,700","40,820","52,500","63,390",,
02,AK,Alaska,45-0000,"Farming, Fishing, and Forestry Occupations",major,560,19.8,1.720,0.52,21.06,"43,800",7.1,11.46,14.94,18.67,27.39,32.71,"23,830","31,070","38,830","56,960","68,040",,
02,AK,Alaska,47-0000,Construction and Extraction Occupations,major,"21,790",2.9,67.367,1.69,32.31,"67,210",1.0,19.22,24.95,31.34,38.64,47.05,"39,980","51,890","65,180","80,380","97,860",,
02,AK,Alaska,49-0000,"Installation, Maintenance, and Repair Occupations",major,"16,800",2.4,51.944,1.34,28.99,"60,290",1.3,15.76,21.16,28.37,36.12,44.22,"32,790","44,010","59,000","75,130","91,980",,
02,AK,Alaska,51-0000,Production Occupations,major,"12,430",2.4,38.414,0.59,22.20,"46,170",3.7,9.76,11.11,18.24,30.48,41.70,"20,290","23,110","37,930","63,410","86,740",,
02,AK,Alaska,53-0000,Transportation and Material Moving Occupations,major,"23,510",5.8,72.678,1.05,25.22,"52,460",3.3,11.48,14.93,20.85,29.78,43.56,"23,880","31,050","43,360","61,940","90,610",,
04,AZ,Arizona,11-0000,Management Occupations,major,"148,850",1.3,56.107,1.11,48.53,"100,940",0.7,20.10,28.60,41.01,59.25,85.79,"41,810","59,490","85,300","123,240","178,440",,
04,AZ,Arizona,13-0000,Business and Financial Operations Occupations,major,"138,200",2.2,52.093,1.00,31.80,"66,140",0.9,16.53,21.60,28.93,38.36,48.81,"34,380","44,920","60,180","79,800","101,520",,
04,AZ,Arizona,15-0000,Computer and Mathematical Occupations,major,"93,410",2.7,35.208,1.19,38.58,"80,250",1.0,18.89,25.97,36.77,48.91,60.70,"39,290","54,030","76,480","101,730","126,260",,
04,AZ,Arizona,17-0000,Architecture and Engineering Occupations,major,"47,570",9.3,17.931,1.01,39.72,"82,620",2.3,20.85,27.89,36.59,48.98,63.74,"43,360","58,000","76,100","101,880","132,580",,
04,AZ,Arizona,19-0000,"Life, Physical, and Social Science Occupations",major,"19,470",7.1,7.338,0.89,30.17,"62,760",2.1,15.35,19.83,26.84,36.94,48.41,"31,930","41,240","55,820","76,840","100,680",,
04,AZ,Arizona,21-0000,Community and Social Service Occupations,major,"42,050",3.3,15.850,1.10,21.13,"43,940",1.9,11.41,14.30,18.54,24.75,32.49,"23,740","29,740","38,550","51,480","67,590",,
04,AZ,Arizona,23-0000,Legal Occupations,major,"19,070",3.8,7.190,0.94,45.81,"95,280",4.4,17.03,23.74,36.02,54.89,87.04,"35,420","49,390","74,920","114,170","181,030",,
04,AZ,Arizona,25-0000,"Education, Training, and Library Occupations",major,"138,750",4.5,52.299,0.85,21.95,"45,670",3.4,10.30,13.79,18.87,24.88,34.57,"21,410","28,680","39,240","51,750","71,910",,
04,AZ,Arizona,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"30,670",4.3,11.560,0.85,23.81,"49,520",3.3,9.71,13.23,19.32,28.00,39.66,"20,200","27,530","40,180","58,230","82,490",,
04,AZ,Arizona,29-0000,Healthcare Practitioners and Technical Occupations,major,"151,640",2.5,57.157,0.96,37.23,"77,430",1.2,14.94,21.83,31.65,43.39,61.28,"31,080","45,410","65,840","90,260","127,450",,
04,AZ,Arizona,31-0000,Healthcare Support Occupations,major,"64,660",2.9,24.371,0.85,15.26,"31,740",1.2,9.94,11.82,14.20,17.61,22.11,"20,660","24,600","29,530","36,630","45,980",,
04,AZ,Arizona,33-0000,Protective Service Occupations,major,"80,960",2.7,30.518,1.27,21.96,"45,680",2.1,9.91,12.95,20.14,28.54,37.61,"20,620","26,930","41,880","59,360","78,230",,
04,AZ,Arizona,35-0000,Food Preparation and Serving Related Occupations,major,"255,070",1.4,96.144,1.04,11.11,"23,110",0.7,8.47,8.82,9.46,11.79,15.89,"17,620","18,350","19,670","24,520","33,040",,
04,AZ,Arizona,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"78,980",2.2,29.772,0.94,12.41,"25,810",1.0,8.71,9.44,11.20,13.94,18.00,"18,110","19,630","23,290","28,990","37,430",,
04,AZ,Arizona,39-0000,Personal Care and Service Occupations,major,"93,810",3.5,35.360,1.10,12.26,"25,490",1.1,8.63,9.23,10.67,12.96,18.60,"17,960","19,190","22,200","26,960","38,680",,
04,AZ,Arizona,41-0000,Sales and Related Occupations,major,"295,380",1.5,111.338,1.08,17.18,"35,740",1.1,8.77,9.52,12.35,19.14,30.92,"18,230","19,800","25,680","39,820","64,310",,
04,AZ,Arizona,43-0000,Office and Administrative Support Occupations,major,"458,420",1.4,172.795,1.10,17.42,"36,240",0.5,9.96,12.49,16.05,20.72,27.10,"20,730","25,980","33,380","43,100","56,370",,
04,AZ,Arizona,45-0000,"Farming, Fishing, and Forestry Occupations",major,"14,390",6.2,5.422,1.64,11.03,"22,940",2.5,8.47,8.81,9.37,11.39,15.82,"17,620","18,320","19,490","23,690","32,910",,
04,AZ,Arizona,47-0000,Construction and Extraction Occupations,major,"106,930",2.4,40.304,1.01,21.06,"43,800",0.8,12.14,15.40,19.24,25.33,31.99,"25,250","32,040","40,020","52,690","66,540",,
04,AZ,Arizona,49-0000,"Installation, Maintenance, and Repair Occupations",major,"107,240",2.0,40.423,1.04,21.48,"44,680",0.9,11.21,14.92,19.92,26.87,34.24,"23,330","31,030","41,430","55,890","71,210",,
04,AZ,Arizona,51-0000,Production Occupations,major,"110,860",2.6,41.788,0.64,17.57,"36,540",1.2,9.58,11.72,15.67,21.27,28.28,"19,930","24,380","32,590","44,250","58,820",,
04,AZ,Arizona,53-0000,Transportation and Material Moving Occupations,major,"156,610",2.5,59.033,0.85,17.20,"35,770",2.8,9.00,10.69,14.50,20.42,28.34,"18,720","22,230","30,150","42,460","58,950",,
05,AR,Arkansas,11-0000,Management Occupations,major,"59,650",1.2,50.074,0.99,42.20,"87,780",4.0,14.57,22.84,35.21,52.21,78.22,"30,300","47,510","73,230","108,600","162,700",,
05,AR,Arkansas,13-0000,Business and Financial Operations Occupations,major,"47,790",1.5,40.118,0.77,29.68,"61,740",3.1,14.51,19.24,26.74,36.44,48.60,"30,180","40,020","55,620","75,800","101,090",,
05,AR,Arkansas,15-0000,Computer and Mathematical Occupations,major,"23,700",8.3,19.894,0.67,32.32,"67,230",2.6,16.30,22.37,31.17,40.02,49.62,"33,890","46,530","64,830","83,250","103,210",,
05,AR,Arkansas,17-0000,Architecture and Engineering Occupations,major,"11,480",3.4,9.636,0.54,32.36,"67,320",1.5,16.65,22.37,30.14,39.73,50.48,"34,620","46,520","62,700","82,650","105,000",,
05,AR,Arkansas,19-0000,"Life, Physical, and Social Science Occupations",major,"6,080",2.9,5.108,0.62,27.12,"56,420",2.7,13.77,17.43,24.19,32.64,44.38,"28,650","36,250","50,320","67,900","92,320",,
05,AR,Arkansas,21-0000,Community and Social Service Occupations,major,"13,790",2.4,11.573,0.80,18.90,"39,310",1.3,10.24,13.31,17.18,23.50,29.91,"21,290","27,690","35,720","48,880","62,210",,
05,AR,Arkansas,23-0000,Legal Occupations,major,"6,420",2.7,5.390,0.70,35.38,"73,580",4.9,12.41,16.56,25.91,43.65,75.81,"25,820","34,440","53,890","90,780","157,690",,
05,AR,Arkansas,25-0000,"Education, Training, and Library Occupations",major,"74,080",1.6,62.187,1.01,21.42,"44,560",3.1,8.71,11.28,20.50,26.07,31.89,"18,120","23,450","42,650","54,230","66,340",,
05,AR,Arkansas,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"8,180",4.3,6.863,0.51,19.75,"41,080",2.1,9.19,11.80,17.15,24.23,33.15,"19,120","24,540","35,680","50,400","68,950",,
05,AR,Arkansas,29-0000,Healthcare Practitioners and Technical Occupations,major,"77,150",2.5,64.760,1.09,31.92,"66,400",1.6,13.09,17.51,24.16,34.51,57.40,"27,220","36,410","50,250","71,790","119,390",,
05,AR,Arkansas,31-0000,Healthcare Support Occupations,major,"35,730",2.3,29.994,1.04,12.26,"25,490",1.1,8.44,9.44,10.97,13.29,17.65,"17,560","19,640","22,820","27,650","36,700",,
05,AR,Arkansas,33-0000,Protective Service Occupations,major,"25,280",1.7,21.224,0.88,16.91,"35,170",2.1,9.06,11.59,15.74,20.45,26.47,"18,840","24,110","32,740","42,540","55,060",,
05,AR,Arkansas,35-0000,Food Preparation and Serving Related Occupations,major,"105,310",1.2,88.395,0.96,9.85,"20,490",0.6,8.21,8.52,9.05,9.79,12.38,"17,080","17,730","18,820","20,350","25,750",,
05,AR,Arkansas,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"35,200",1.9,29.550,0.94,11.19,"23,270",0.9,8.32,8.82,9.84,12.35,15.33,"17,310","18,340","20,470","25,690","31,890",,
05,AR,Arkansas,39-0000,Personal Care and Service Occupations,major,"34,500",3.1,28.962,0.90,10.46,"21,750",0.9,8.22,8.61,9.26,10.99,14.04,"17,110","17,910","19,260","22,850","29,200",,
05,AR,Arkansas,41-0000,Sales and Related Occupations,major,"126,730",1.4,106.379,1.03,15.87,"33,010",1.4,8.38,8.95,10.79,17.42,29.40,"17,430","18,610","22,450","36,230","61,150",,
05,AR,Arkansas,43-0000,Office and Administrative Support Occupations,major,"174,970",0.9,146.867,0.94,15.27,"31,770",0.5,8.98,10.70,13.84,18.10,23.92,"18,680","22,250","28,780","37,640","49,750",,
05,AR,Arkansas,45-0000,"Farming, Fishing, and Forestry Occupations",major,"6,320",7.6,5.303,1.61,14.60,"30,360",3.4,8.82,9.97,12.04,17.54,25.03,"18,340","20,730","25,040","36,480","52,060",,
05,AR,Arkansas,47-0000,Construction and Extraction Occupations,major,"46,470",2.0,39.011,0.98,17.53,"36,450",0.8,9.88,12.44,16.17,21.20,26.99,"20,550","25,880","33,630","44,090","56,130",,
05,AR,Arkansas,49-0000,"Installation, Maintenance, and Repair Occupations",major,"52,300",1.8,43.904,1.13,19.52,"40,610",0.9,10.25,13.30,17.83,24.25,31.04,"21,320","27,660","37,080","50,440","64,570",,
05,AR,Arkansas,51-0000,Production Occupations,major,"116,110",2.4,97.465,1.50,15.92,"33,120",1.2,9.55,11.06,14.21,19.01,24.58,"19,870","23,010","29,560","39,540","51,120",,
05,AR,Arkansas,53-0000,Transportation and Material Moving Occupations,major,"104,060",3.8,87.345,1.26,15.54,"32,330",1.7,8.84,10.24,13.63,18.57,25.25,"18,380","21,290","28,340","38,620","52,530",,
06,CA,California,11-0000,Management Occupations,major,"919,820",0.6,57.609,1.14,62.60,"130,200",0.5,24.00,35.36,54.28,79.04,#,"49,930","73,540","112,900","164,410",#,,
06,CA,California,13-0000,Business and Financial Operations Occupations,major,"938,330",0.7,58.768,1.13,39.86,"82,910",0.4,19.43,26.23,35.33,47.85,64.11,"40,420","54,570","73,480","99,530","133,340",,
06,CA,California,15-0000,Computer and Mathematical Occupations,major,"580,040",1.2,36.328,1.22,49.50,"102,970",0.9,23.87,33.96,47.68,62.69,77.77,"49,650","70,640","99,180","130,390","161,750",,
06,CA,California,17-0000,Architecture and Engineering Occupations,major,"326,770",1.3,20.466,1.15,47.29,"98,370",0.6,24.57,32.42,45.05,59.49,75.28,"51,100","67,440","93,700","123,730","156,580",,
06,CA,California,19-0000,"Life, Physical, and Social Science Occupations",major,"177,540",2.2,11.120,1.35,38.92,"80,960",1.2,17.38,24.00,35.34,49.58,62.66,"36,150","49,920","73,510","103,120","130,330",,
06,CA,California,21-0000,Community and Social Service Occupations,major,"234,350",1.9,14.678,1.02,26.40,"54,920",2.0,12.79,16.91,23.63,33.85,44.92,"26,600","35,180","49,140","70,410","93,430",,
06,CA,California,23-0000,Legal Occupations,major,"124,150",1.6,7.775,1.02,60.17,"125,150",1.5,20.16,29.97,48.98,79.53,#,"41,930","62,330","101,880","165,430",#,,
06,CA,California,25-0000,"Education, Training, and Library Occupations",major,"990,420",0.8,62.031,1.01,29.76,"61,890",1.2,13.07,17.25,25.57,38.41,48.94,"27,190","35,880","53,180","79,890","101,800",,
06,CA,California,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"316,760",1.8,19.839,1.46,35.87,"74,610",1.2,12.49,17.54,28.01,43.30,65.76,"25,990","36,490","58,250","90,060","136,780",,
06,CA,California,29-0000,Healthcare Practitioners and Technical Occupations,major,"799,030",1.2,50.044,0.84,45.42,"94,480",0.7,17.76,26.18,40.01,57.18,76.46,"36,940","54,440","83,230","118,930","159,040",,
06,CA,California,31-0000,Healthcare Support Occupations,major,"351,250",1.3,21.999,0.76,17.51,"36,410",0.7,10.89,12.78,16.02,20.90,26.86,"22,650","26,590","33,320","43,470","55,860",,
06,CA,California,33-0000,Protective Service Occupations,major,"374,460",1.4,23.453,0.97,27.31,"56,810",2.8,10.60,12.79,22.01,39.85,51.94,"22,060","26,610","45,780","82,900","108,030",,
06,CA,California,35-0000,Food Preparation and Serving Related Occupations,major,"1,506,480",0.4,94.352,1.02,13.16,"27,380",0.4,10.00,10.10,11.41,14.12,18.86,"20,810","21,020","23,730","29,360","39,230",,
06,CA,California,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"478,570",1.0,29.973,0.95,15.19,"31,600",0.5,10.01,10.97,13.35,17.94,23.37,"20,820","22,810","27,760","37,300","48,610",,
06,CA,California,39-0000,Personal Care and Service Occupations,major,"496,500",1.5,31.096,0.97,14.22,"29,570",0.7,10.01,10.36,11.70,15.10,21.78,"20,810","21,550","24,330","31,400","45,300",,
06,CA,California,41-0000,Sales and Related Occupations,major,"1,604,360",0.6,100.482,0.97,20.85,"43,370",0.6,10.01,10.81,14.12,23.39,39.30,"20,810","22,480","29,380","48,660","81,730",,
06,CA,California,43-0000,Office and Administrative Support Occupations,major,"2,498,730",0.5,156.498,1.00,19.76,"41,100",0.3,10.73,13.34,18.05,24.29,30.52,"22,320","27,740","37,540","50,520","63,470",,
06,CA,California,45-0000,"Farming, Fishing, and Forestry Occupations",major,"215,440",2.0,13.493,4.09,11.96,"24,870",0.6,10.00,10.01,10.72,11.88,15.58,"20,810","20,820","22,300","24,710","32,410",,
06,CA,California,47-0000,Construction and Extraction Occupations,major,"601,680",0.9,37.684,0.95,27.29,"56,770",0.5,13.95,17.95,25.13,34.36,45.36,"29,010","37,330","52,280","71,460","94,360",,
06,CA,California,49-0000,"Installation, Maintenance, and Repair Occupations",major,"509,340",0.9,31.900,0.82,24.74,"51,460",0.4,12.36,16.46,22.96,30.82,39.19,"25,710","34,240","47,760","64,110","81,520",,
06,CA,California,51-0000,Production Occupations,major,"871,160",1.1,54.562,0.84,17.84,"37,110",0.4,10.05,11.43,14.81,21.33,29.86,"20,900","23,770","30,810","44,370","62,120",,
06,CA,California,53-0000,Transportation and Material Moving Occupations,major,"1,051,380",1.2,65.849,0.95,17.75,"36,920",1.2,10.01,11.16,14.56,21.21,28.83,"20,820","23,220","30,290","44,110","59,960",,
08,CO,Colorado,11-0000,Management Occupations,major,"109,620",1.3,43.714,0.87,61.04,"126,970",0.8,25.40,36.21,53.41,76.05,#,"52,830","75,310","111,100","158,170",#,,
08,CO,Colorado,13-0000,Business and Financial Operations Occupations,major,"169,260",1.2,67.495,1.30,36.93,"76,810",0.7,18.88,25.07,33.41,44.73,58.58,"39,270","52,140","69,500","93,030","121,840",,
08,CO,Colorado,15-0000,Computer and Mathematical Occupations,major,"104,170",2.1,41.540,1.40,45.35,"94,320",1.0,23.40,32.32,43.98,56.73,69.53,"48,670","67,230","91,470","118,000","144,620",,
08,CO,Colorado,17-0000,Architecture and Engineering Occupations,major,"61,700",2.6,24.603,1.38,43.07,"89,580",1.3,21.06,28.96,39.01,53.20,69.92,"43,800","60,240","81,150","110,650","145,430",,
08,CO,Colorado,19-0000,"Life, Physical, and Social Science Occupations",major,"30,100",2.9,12.001,1.46,36.23,"75,350",2.1,16.42,22.72,32.20,45.75,61.01,"34,160","47,260","66,970","95,160","126,890",,
08,CO,Colorado,21-0000,Community and Social Service Occupations,major,"35,150",2.1,14.016,0.97,23.09,"48,020",1.0,13.07,16.55,21.59,28.24,35.99,"27,180","34,430","44,910","58,730","74,860",,
08,CO,Colorado,23-0000,Legal Occupations,major,"20,370",2.8,8.123,1.06,50.29,"104,600",4.4,18.69,25.48,38.20,65.50,96.98,"38,870","53,010","79,460","136,250","201,720",,
08,CO,Colorado,25-0000,"Education, Training, and Library Occupations",major,"144,710",0.8,57.705,0.94,25.23,"52,480",3.3,11.91,15.98,21.86,29.99,39.36,"24,780","33,240","45,470","62,390","81,870",,
08,CO,Colorado,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"39,060",2.6,15.576,1.15,25.20,"52,410",1.9,9.50,13.89,21.16,30.73,43.76,"19,760","28,880","44,010","63,930","91,020",,
08,CO,Colorado,29-0000,Healthcare Practitioners and Technical Occupations,major,"136,200",2.3,54.313,0.92,39.43,"82,020",1.2,17.12,24.79,32.92,44.42,64.05,"35,600","51,560","68,480","92,390","133,230",,
08,CO,Colorado,31-0000,Healthcare Support Occupations,major,"63,140",2.4,25.180,0.87,16.07,"33,420",1.2,10.26,12.22,14.89,18.45,23.54,"21,340","25,410","30,980","38,380","48,970",,
08,CO,Colorado,33-0000,Protective Service Occupations,major,"55,520",2.2,22.139,0.92,22.56,"46,930",1.9,10.18,12.99,19.91,30.80,38.95,"21,180","27,010","41,420","64,060","81,010",,
08,CO,Colorado,35-0000,Food Preparation and Serving Related Occupations,major,"244,780",0.9,97.614,1.06,11.72,"24,380",0.8,8.67,9.02,9.78,12.62,17.54,"18,030","18,760","20,340","26,250","36,470",,
08,CO,Colorado,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"83,310",1.7,33.220,1.05,13.77,"28,650",1.2,9.09,10.19,12.43,15.83,20.72,"18,900","21,190","25,850","32,930","43,090",,
08,CO,Colorado,39-0000,Personal Care and Service Occupations,major,"83,330",2.1,33.231,1.03,13.50,"28,070",1.2,8.85,9.49,11.32,14.99,21.79,"18,410","19,740","23,550","31,170","45,320",,
08,CO,Colorado,41-0000,Sales and Related Occupations,major,"291,380",1.1,116.197,1.12,21.58,"44,880",1.2,9.08,10.30,14.49,25.70,43.02,"18,890","21,420","30,130","53,460","89,480",,
08,CO,Colorado,43-0000,Office and Administrative Support Occupations,major,"359,720",1.0,143.448,0.91,18.71,"38,910",0.4,10.33,13.21,17.36,22.83,28.77,"21,490","27,490","36,100","47,490","59,850",,
08,CO,Colorado,45-0000,"Farming, Fishing, and Forestry Occupations",major,"5,260",9.1,2.097,0.63,13.71,"28,520",2.1,8.74,9.28,12.02,15.84,21.68,"18,180","19,310","25,000","32,960","45,100",,
08,CO,Colorado,47-0000,Construction and Extraction Occupations,major,"130,190",1.5,51.918,1.31,22.28,"46,340",0.6,13.10,16.21,20.68,26.96,33.75,"27,250","33,710","43,010","56,070","70,200",,
08,CO,Colorado,49-0000,"Installation, Maintenance, and Repair Occupations",major,"97,010",1.9,38.684,1.00,23.37,"48,600",0.7,12.17,16.07,21.99,29.43,37.05,"25,310","33,420","45,730","61,220","77,070",,
